Team,Year,Week,Win/Loss,Win Loss Factor,Home/Away,Points Scored,Points Allowed,3rd Down,3rd Down Allowed,Pass Yards,Pass Yards Allowed,Rush Yards,Rush Yards Allowed,Opp Team
2,7,6,1,0,0,11.2,7.2,0.053038,0.036815,131,111.4,-12.4,-18.8,3
5,7,6,0,0.241355,1,2.4,-5.4,0.012987,-0.112098,-24.4,0.4,13.8,23.2,23
6,7,6,1,-0.215123,0,-13,-4.4,-0.075833,-0.022727,-16.2,-108.4,-66.2,18.2,12
7,7,6,0,-0.215123,0,-13.4,-1.2,-0.07391,0.061384,27.4,6.8,-51.4,-25.2,11
8,7,6,0,0,1,-2.6,-7.6,-0.126044,0.023067,-112.6,-31,55.4,12.8,29
9,7,6,1,0,1,2.6,-3.4,-0.038501,-0.019377,-18.2,-59,24.8,6.6,10
13,7,6,1,-0.117002,0,-1.8,1.2,0.015812,-0.043077,78.2,-36.4,-11.8,36.6,14
15,7,6,0,0.399759,1,8.1,-5.9,0.114484,-0.163375,-50.35,-14.8,65.2,-88.25,18
16,7,6,1,0,0,6.4,1,0.017427,-0.019803,30.4,89,40.2,-17,25
19,7,6,1,0.2773,1,4.95,-1.75,0.09244,-0.086866,11.2,-26.05,33.2,-29.1,28
20,7,6,1,-0.117002,1,-7.6,-3.8,-0.031951,-0.159207,-6.2,29.4,26.6,-41.4,22
21,7,6,0,0.062177,0,1.35,-0.1,-0.052063,-0.058909,-75.9,-9.25,-6.4,-34.9,26
24,7,6,0,0.062177,0,5.05,-4.25,-0.048427,0.04606,-1.2,77.8,34.2,-7.55,31
0,7,7,1,0.124353,1,-5.8,-9.4,0.033546,-0.070085,-134.6,-66.8,24.2,-13.8,24
1,7,7,1,0.062177,1,-5.966667,-4.866667,-0.130148,-0.065342,-58.1,15.833333,-17.766667,-58.433333,3
2,7,7,1,0.060283,1,4.466667,4.7,-0.012276,0.056167,52.033333,114.433333,-18.833333,13.833333,27
4,7,7,0,-0.184636,0,-2.866667,-0.4,-0.008702,0.01588,-15.333333,6.1,-23.333333,-14.966667,6
5,7,7,0,-0.122459,0,-1.333333,3.5,-0.071962,0.084668,-79.166667,-27.333333,12.333333,62.666667,20
7,7,7,0,-0.317574,1,-8.666667,-1.166667,-0.059333,0.043795,7.666667,-4.833333,-35.333333,-21.5,9
8,7,7,1,0.122459,0,6.166667,-14.166667,-0.011826,-0.046241,-34,-129.833333,68.333333,31.5,10
12,7,7,0,0.353518,0,8.833333,0.666667,0.052374,-0.08542,67.5,14.833333,41.166667,13.5,14
13,7,7,1,-0.184636,1,-2.266667,2.433333,-0.057433,0.182852,34.366667,-5.6,-44.6,82.3,15
16,7,7,1,0.168882,1,4.1,-2.266667,0.106538,-0.053766,-0.733333,44.5,9.7,-21.333333,19
17,7,7,1,0.255398,0,6.166667,2.066667,0.118918,-0.051588,5.7,-40.533333,29.166667,5.166667,28
18,7,7,0,-0.293235,1,-4.5,4.6,-0.076088,-0.000618,-1.566667,45.533333,-19.7,-3.7,30
22,7,7,0,0.060283,1,-4.5,-0.7,0.069915,-0.05837,-28.4,-62.066667,-25.466667,19.033333,26
23,7,7,1,-0.244919,1,-3.833333,4.333333,-0.108566,0.031152,-57.166667,1.666667,40.166667,21,25
29,7,7,1,0.122459,1,10,-3.333333,0.063169,-0.075135,-41.666667,-39.666667,45.333333,49.166667,31
0,7,8,1,0.184636,1,-2.309524,-5.452381,0.041496,-0.061272,-36.857143,11.952381,24.809524,-29.02381,14
1,7,8,0,0.184636,0,-3.238095,-2.47619,-0.067961,-0.003231,22.738095,36.547619,-38.47619,-62.952381,5
2,7,8,1,0.241355,1,8.285714,5,0.099643,-0.00141,48.714286,124.857143,31.571429,-24.142857,13
3,7,8,0,-0.062177,1,-1.761905,1,-0.023915,-0.002562,-43.285714,15.785714,-17.547619,14.571429,27
4,7,8,1,0.056719,1,-0.666667,-13.047619,0.011575,-0.115137,13.166667,-123.047619,-15.452381,-13.380952,10
6,7,8,1,0.179179,0,-5.833333,-8.261905,-0.034355,-0.011743,32,-97.333333,29.714286,17.095238,21
7,7,8,0,-0.531132,1,-6.142857,7.142857,-0.146749,0.132032,-19,14.571429,-32.285714,7.142857,20
11,7,8,0,-0.122459,0,7.166667,8.833333,-0.043173,-0.023077,-37.666667,12.5,29.333333,-6.5,30
12,7,8,1,0.179179,1,11.571429,3.333333,0.045377,0.134497,39.928571,85.047619,14.5,52.738095,15
16,7,8,1,0.629253,1,10.857143,-5.714286,0.18751,-0.173801,28.857143,14.285714,35.714286,-67.571429,28
17,7,8,1,0,0,4,-0.833333,0.061427,0.03268,-21.5,-15.5,32.666667,21.833333,19
23,7,8,0,-0.184636,0,-11.071429,-0.595238,-0.055863,-0.035985,-110.761905,-40.404762,4.333333,-9.309524,26
24,7,8,0,-0.184636,1,5.452381,5.309524,-0.073801,0.140578,90.809524,114.119048,-17.119048,32.52381,25
0,7,9,0,0.301638,0,2.232143,-6.821429,0.038562,-0.002098,-33.410714,33.303571,28.821429,-47.821429,3
1,7,9,0,0.184636,1,-7.982143,-2.035714,-0.091552,-0.135131,-53.75,-25.642857,-11.571429,-24.946429,14
4,7,9,0,-0.124353,0,-8.714286,3.571429,-0.01097,-0.01743,16.142857,21.428571,-90.571429,-26.714286,8
5,7,9,0,-0.062177,0,-1.321429,-6.214286,-0.003574,-0.010225,-48.982143,-44.785714,2.303571,32.607143,9
10,7,9,1,-0.168882,0,-12.964286,3.892857,0.005749,0.090392,-32.392857,52.375,-38.785714,19.803571,11
12,7,9,0,0.168882,0,1.214286,-0.5,-0.027209,-0.032296,35.839286,42.267857,-27.821429,25.125,17
15,7,9,0,-0.379751,0,-10.857143,1.5,-0.080919,-0.075757,-24.214286,-68.607143,-5.821429,2.482143,16
18,7,9,0,-0.456479,1,-14.285714,2.571429,-0.161051,0.065443,-29.142857,54.142857,-43.571429,-2.428571,29
19,7,9,1,-0.241355,0,-2.142857,6.857143,-0.04908,0.067159,-21,2.142857,7.857143,-13.285714,30
21,7,9,1,-0.124353,0,1.714286,1.142857,-0.07055,-0.046086,33.714286,31.571429,-19.428571,-34.142857,22
24,7,9,0,-0.358357,0,-6.142857,3.285714,-0.012598,0.040048,24,50.285714,-37.857143,-8.571429,26
25,7,9,1,0.060283,1,-3.357143,-3.964286,0.053594,-0.074967,-37.767857,-36.053571,-25.946429,-20.517857,27
28,7,9,0,-0.318621,1,-0.375,0.089286,-0.060964,0.017325,-58.178571,3.107143,32.321429,26.178571,31
0,7,10,0,-0.108599,1,-5.875,-0.75,0.02862,-0.024918,-82.875,39.75,-5.875,-21.5,26
1,7,10,0,-0.179179,0,-4.166667,4.708333,-0.144017,0.032107,-11.375,25.708333,-31.486111,15.555556,25
2,7,10,1,0.353518,0,8.25,-2.375,0.085078,0.132323,87.25,103.125,-3.375,33.125,15
3,7,10,0,0.168882,0,1.472222,-1.75,0.040856,-0.093327,-69.097222,-38.041667,25.041667,4.375,24
4,7,10,0,-0.244919,0,-6.5,-4.375,-0.008121,0.041373,-2.375,-41.5,-45.625,19.75,9
6,7,10,1,0.410237,0,2.875,-12.513889,0.015851,-0.105431,48.986111,-99.666667,10.208333,-7.513889,10
7,7,10,0,-0.380797,0,-10.875,2,-0.099971,0.043399,-49.875,-22.75,15.25,-5.625,21
8,7,10,1,0.244919,1,7,-4.375,0.053167,-0.074815,-43,-45.5,77.625,-10.25,13
11,7,10,0,-0.353518,0,-4.25,6.625,-0.133512,-0.020562,-26.125,38.125,1.5,-25.625,29
17,7,10,0,0.122459,0,7,0.75,0.054214,0.029261,-35.125,16.125,33.375,-13.25,27
18,7,10,0,0.087076,0,0.236111,-0.680556,0.033174,-0.061338,-4.833333,20.472222,-5.361111,-9.791667,28
19,7,10,0,-0.231059,1,-0.25,7.375,-0.056661,0.12636,5.875,26.25,-21.375,28.5,20
22,7,10,1,0.122459,0,5.875,2.5,0.045552,0.059941,54,31.75,-31.25,13.625,23
30,7,10,1,0.122459,0,6.25,-6.5,0.044346,-0.119836,13.875,-36.375,27.5,9.125,31
0,7,11,0,0.241355,0,1.888889,2.666667,0.058038,0.01084,-62.444444,34.222222,22.888889,-17.888889,13
1,7,11,0,0.117002,1,-4,1.777778,-0.027056,-0.054322,-67.777778,-41.444444,-2.444444,6.333333,24
2,7,11,1,0.339476,0,6.777778,-2.111111,0.055286,-0.050689,64.555556,42.666667,20.333333,4.555556,14
4,7,11,1,0,0,-1.888889,-6.333333,-0.090779,0.129589,-11.666667,-6.555556,-42.888889,34,15
5,7,11,1,-0.124353,0,-1.555556,-4,-0.059564,-0.090493,-42.555556,-57.888889,15.444444,14.888889,22
6,7,11,1,0.098121,1,-2,-7.222222,0.021808,-0.001316,48,-54.666667,-18.222222,10.555556,9
7,7,11,0,-0.583829,1,-9.222222,11.777778,-0.098035,0.074371,-1,65.444444,-56.111111,-34.222222,8
11,7,11,1,-0.117002,1,9,2,-0.028782,-0.084248,-39,8.444444,56.222222,-0.555556,31
12,7,11,0,0.531132,0,11.444444,-3.333333,0.060864,-0.032066,37.333333,-8.555556,26.888889,-1.444444,18
16,7,11,1,0.289776,0,5.555556,-2.888889,0.012242,-0.119231,28.555556,28.222222,-6.777778,-38.222222,17
19,7,11,0,-0.339476,0,-6.777778,7.444444,-0.036187,0.027309,-8.222222,34.111111,-45.555556,-1.888889,26
20,7,11,1,0,1,-8.777778,0.333333,-0.018779,-0.07647,-14.888889,9.444444,-10.222222,-36.666667,29
21,7,11,1,0.241355,0,10.444444,1.777778,0.048063,-0.037823,84.555556,42.777778,-39,-8.333333,23
27,7,11,1,-0.117002,0,-1.555556,1.555556,0.019403,0.054794,-16.222222,-19.666667,16,12.666667,30
0,7,12,1,-0.122459,0,-5.4,3,0.005793,0.027162,-68.1,-6.9,-0.7,-9.1,12
1,7,12,0,-0.440034,0,-13.3,5.1,-0.108668,-0.028878,-92.6,-52.7,-25.6,-10,2
3,7,12,0,-0.353518,1,-1.2,4.2,-0.107616,0.051213,-3.7,31.6,-26,37.3,25
4,7,12,1,0.301682,1,1.9,-6,0.032198,0.028841,-1.9,-21.4,-33.2,30.7,7
5,7,12,1,0.122459,1,-5.4,-9.1,-0.033763,-0.008347,-56.3,-67.6,-13.9,28.8,11
6,7,12,1,0.317574,1,2.3,-6.5,-0.026499,-0.072191,48.7,-44.4,0,-8.3,22
8,7,12,0,0.353518,0,6.9,-11.3,0.013614,-0.12066,-57.2,-81.1,91.3,12.5,31
9,7,12,1,0.353518,0,4.3,-2.7,-0.005411,-0.09025,5,-33.3,21.6,-22.1,10
13,7,12,1,-0.122459,0,-2.1,-4.6,-0.079122,-0.0178,45.1,-6.1,-46,23.2,17
14,7,12,1,0.108599,1,2.1,-1.2,-0.009141,0.171782,19.9,55.5,-23.2,28.3,15
16,7,12,1,0.611856,1,14.6,-3.3,0.110169,-0.077441,62.6,22.8,13,-35,23
18,7,12,0,-0.195115,0,-7.6,-1.9,-0.031596,0.009866,-40.3,14.4,-10.6,18.6,19
20,7,12,1,0.195115,0,-3,-6.2,0.07069,-0.068114,-8.4,-27.6,42.5,-36.5,21
24,7,12,0,-0.244919,0,-2.8,1.8,-0.090912,0.062146,17.8,75.5,-34.3,-8.7,27
26,7,12,0,0.086516,0,-0.1,1,-0.054553,0.021972,16.2,-0.1,24.1,-7.9,29
28,7,12,0,-0.503256,1,-6.8,6.1,-0.054536,0.09614,-39,31.2,-2.7,33.7,30
0,7,13,0,-0.289776,1,-9.181818,3.636364,-0.058876,0.002811,-114.363636,-29.454545,2.272727,-0.909091,2
1,7,13,1,0.098121,1,-2.090909,0.818182,-0.074774,0.088323,-5.090909,26.636364,-28.818182,30.545455,15
3,7,13,1,-0.241355,1,-4,1.909091,0.001877,-0.006265,-33.727273,-23.454545,-10.363636,-6.545455,12
4,7,13,0,-0.414129,1,-5.363636,2,-0.064542,0.075888,-64.272727,10.454545,-28.454545,30.818182,6
5,7,13,1,0,1,-5.272727,-7,-0.054235,-0.018627,-91.363636,-53.363636,38.545455,-0.363636,21
7,7,13,0,-0.377737,0,-7.545455,7.909091,-0.081026,-0.025544,-61.090909,14.818182,14.181818,-36.272727,13
8,7,13,1,0.456479,1,6.727273,-12,-0.010851,-0.086997,-6.454545,-97.545455,59,3.545455,10
9,7,13,1,0.358357,1,-3.727273,-1.454545,-0.01561,0.008226,-15.363636,-9.636364,-7.636364,-7.090909,11
14,7,13,1,0.289776,1,4.818182,-0.545455,0.085674,0.042017,32.818182,-13.454545,-0.272727,-22.909091,18
16,7,13,0,0.225472,0,7.727273,-1.909091,0.057087,-0.070203,-26.181818,13.181818,44.545455,-33.272727,30
17,7,13,1,0,1,-0.909091,-0.545455,0.086436,0.049884,-53,1.090909,30.454545,1.181818,19
20,7,13,1,0.172774,0,0.545455,-3.181818,-0.013225,-0.114742,-5.272727,7,7.454545,-38.454545,27
22,7,13,1,0.117002,1,0.818182,-0.090909,0.051832,-0.06662,-56.363636,-40.545455,19.454545,-3.818182,24
23,7,13,0,0.127351,1,-0.909091,-2.909091,-0.005726,-0.074965,-54.727273,-28.818182,20.272727,-17.181818,28
25,7,13,0,0,0,-6.727273,-1.363636,0.075011,-0.025968,-63.272727,-16.727273,-12.909091,-29.727273,26
29,7,13,1,0.339476,0,11.454545,-6.545455,0.056907,-0.047391,5.363636,-20.181818,44.181818,23.090909,31
0,7,14,1,0.317574,1,1.833333,-3.916667,0.02911,-0.029594,-22.5,-30.416667,22.916667,12.166667,10
1,7,14,1,-0.503256,1,-11.583333,6.25,-0.122627,-0.030135,-84.583333,-31.5,-35.916667,-4.25,2
3,7,14,0,0.195115,0,5,-2.25,0.015674,0.085275,14.166667,30.25,-0.75,27.666667,15
4,7,14,0,0.195115,1,2.333333,-2.416667,-0.008315,0.013058,40.416667,-10.666667,-35.166667,11.583333,23
5,7,14,0,-0.258338,0,-0.083333,-0.5,-0.056854,-0.0187,-91.5,2.75,12.416667,14,6
7,7,14,0,-0.452574,1,-6.833333,2.25,-0.092101,-0.029881,5.416667,-12.583333,-2.75,-15,22
8,7,14,1,0,1,0.75,-3.666667,-0.030612,-0.049506,-49.833333,-55.75,46.666667,17.083333,30
9,7,14,0,0.353518,0,3.916667,-2.333333,-0.01606,-0.045237,-49,11.333333,45.5,-13.166667,31
11,7,14,0,0.149738,1,7.833333,0.916667,0.023164,-0.124068,5.416667,4.416667,16.25,-19.166667,28
12,7,14,1,0,1,4.5,-0.333333,-0.030558,-0.034467,14.5,11.75,19.25,24.25,14
13,7,14,1,0.122459,1,-0.333333,-8.5,0.030145,0.018989,20.416667,-17.166667,-7.083333,12.5,19
16,7,14,1,0.063223,0,0,-0.583333,0.042026,-0.055698,-16.166667,14.166667,28.583333,-54.75,29
17,7,14,1,0.380797,0,8.083333,-0.583333,0.127785,0.029569,-14.333333,-25.416667,49.666667,-22.833333,18
20,7,14,0,0.149738,0,1.333333,-2.833333,0.017454,-0.090928,46.666667,2.416667,-4.916667,-10.916667,25
21,7,14,1,0.231059,0,5.916667,1.666667,0.002933,-0.119647,-2.916667,-21.916667,-9.666667,-3.333333,24
26,7,14,0,0.195115,0,6.583333,-0.083333,-0.05667,-0.032115,16.416667,9.416667,26.833333,-0.333333,27
0,7,15,1,0.124353,1,0.307692,-2.153846,0.081668,0.051892,-42.461538,4.153846,42.692308,14.384615,1
2,7,15,1,-0.052698,0,3.692308,-0.076923,0.006511,0.026471,5.615385,53.076923,13.538462,17.923077,6
3,7,15,0,-0.456479,0,-8,3.692308,0.005583,-0.000996,-57,13.615385,-32.307692,2.615385,26
4,7,15,0,-0.531132,0,-6.384615,2.769231,-0.127181,0.138118,-50.384615,8.307692,-41.692308,43.769231,20
5,7,15,1,0.52485,0,9.307692,-6.846154,0.006924,-0.049032,-23.461538,-11.615385,10.153846,12.538462,7
8,7,15,1,0.5546,1,1.307692,-10.230769,-0.000498,-0.007567,-20.230769,-67.538462,35,12.846154,11
9,7,15,0,0.531132,0,3.461538,-1.538462,0.016333,-0.105335,-35.692308,2.769231,16.846154,-31.307692,28
10,7,15,0,-0.074653,1,-1.307692,2.153846,-0.027078,0.145102,-19.846154,66.692308,-1.769231,28.076923,15
12,7,15,1,0,1,2.384615,4.923077,-0.02075,0.009097,-18.538462,48.230769,17.153846,0.076923,13
14,7,15,0,-0.124353,1,-4,0.769231,-0.051041,0.005701,37,6.923077,-45.923077,2.384615,17
16,7,15,1,0.809301,0,15.769231,-5.461538,0.131038,-0.108927,41.384615,-42.692308,52.923077,-58.769231,18
19,7,15,1,-0.117002,1,4.153846,2.076923,-0.021429,0.011557,-1,5.923077,16.461538,24.923077,31
21,7,15,1,0.339476,1,8.769231,4.230769,0.026138,-0.013225,101.076923,30.461538,-48,7.384615,23
22,7,15,0,-0.215123,0,-1.153846,3.076923,-0.02483,0.078157,6.461538,27.692308,-27.769231,24.307692,25
24,7,15,0,-0.456479,1,-2.307692,3.923077,-0.073233,0.08575,15.538462,64.538462,-25.615385,4.923077,27
29,7,15,1,0.098121,0,6.307692,1,0.014395,-0.000889,-2.923077,-7.307692,8.615385,21.307692,30
0,8,2,0,0,1,-25,9,-0.139394,0.028571,-348,-4,-40,11,13
1,8,2,1,0,0,-21,3,-0.228571,0.197802,42,-80,-49,77,3
2,8,2,0,0,0,7,5,-0.021978,-0.125874,99,-52,-15,53,8
4,8,2,1,0,1,-13,20,0.071429,0.513726,-23,235,-16,-8,5
6,8,2,0,-0.062177,1,-17,-7,0.066667,0.005051,57,-268,53,54,12
7,8,2,0,0.062177,0,-19,-27,-0.166666,-0.148718,-282,-104,134,47,26
9,8,2,1,0,1,0,0,0.246753,-0.085714,62,-45,-51,-2,11
10,8,2,1,-0.124353,0,-1,28,0.185521,0.375,58,84,-107,33,19
14,8,2,0,-0.124353,0,-14,9,0.121212,0.196969,-24,-17,-51,76,15
16,8,2,0,0,0,-30,-28,-0.115385,-0.177777,-298,-207,1,31,24
17,8,2,1,0,1,-7,-4,-0.125874,0.025641,-72,-22,-20,10,18
20,8,2,0,0,0,0,-7,0.02715,-0.02715,-74,82,47,-49,22
21,8,2,0,0,0,1,24,-0.153846,0.016806,63,-47,-51,53,28
23,8,2,1,0,1,-1,-3,0.245098,0.051282,-87,-23,75,-77,30
25,8,2,0,0.124353,0,4,-10,0.066666,-0.318182,-79,19,73,-19,27
29,8,2,1,0.124353,1,27,-11,0.238636,-0.006993,80,53,72,-87,31
0,8,3,1,-0.184636,0,-15,16.5,-0.210644,0.034798,-180,1,-8.5,19,20
1,8,3,1,0.244919,1,7.5,-10.5,-0.046504,-0.067533,-118.5,49,34,-75,14
2,8,3,0,0.122459,0,1.5,-13.5,-0.024611,0.097403,-71,99.5,33.5,-44,21
3,8,3,0,0.062177,0,10.5,-2.5,0.05873,-0.01218,58,-52,-29.5,-23.5,7
4,8,3,0,0.122459,0,14,3.5,0.048368,0.178643,15,127,-29.5,-61.5,25
5,8,3,1,-0.122459,1,11.5,-3,0.016369,0.02564,35,-94,-65.5,17.5,15
6,8,3,1,-0.184636,0,-8.5,1,-0.137995,-0.049999,-27.5,-140.5,18.5,85,24
8,8,3,0,0.122459,1,5.5,-4.5,0.130037,-0.00676,71,-40.5,12.5,-36,9
10,8,3,0,0,0,2.5,2,0.188113,0.083333,21,-60,-12.5,24.5,16
11,8,3,0,0,1,4.5,3.5,-0.070959,0.005678,8.5,61,83,-26.5,18
12,8,3,1,0.122459,1,17,7,0.071329,-0.151905,92.5,152,-23.5,-29,28
13,8,3,0,-0.122459,0,-4,22.5,-0.145454,0.026299,45.5,41,1,20.5,29
17,8,3,0,0.122459,0,-6.5,-11,-0.034732,0.02696,-73,-71.5,47,-25,30
19,8,3,1,-0.062177,1,-10,-12.5,0.051282,-0.112132,-19,-122.5,40,-17.5,22
23,8,3,1,0.122459,0,20.5,-8.5,0.226716,-0.11282,56,-43,51.5,-64.5,31
26,8,3,1,0,0,9,12,-0.058839,-0.002914,74,107,-69.5,-14.5,27
0,8,4,0,-0.062177,0,-6.666667,0.333333,-0.10757,-0.082421,-117,-5.666667,9.333333,-44.333333,22
1,8,4,0,0.241355,0,6,-8.333333,0.023423,-0.043024,23,25,1,-54.333333,2
3,8,4,0,-0.124353,0,6.666667,4.666667,-0.083517,0.035613,-9.666667,33,-3.333333,-13,8
4,8,4,1,0.124353,0,3,-2.666667,0.036286,0.030517,-10.666667,-5.666667,-5.666667,-2,27
5,8,4,1,0.062177,0,3,-13,0.117983,-0.021531,-71.333333,-118.666667,-3.333333,-18.666667,6
7,8,4,0,0.179179,0,2.666667,-7.333333,-0.097669,0.00101,-110.666667,-29,35.666667,-7,14
9,8,4,1,0,1,-3.333333,-1.666667,-0.055556,0.059451,-60.333333,-34.333333,3.333333,56.666667,16
10,8,4,0,0.117002,1,0.333333,-3.666667,0.107732,0.034798,-64,3.333333,-42.333333,-6,11
12,8,4,1,0.117002,0,19,7.333333,0.058153,-0.06633,57,100,-41.333333,33.666667,15
13,8,4,1,0,1,3,1.333333,0.088319,-0.000404,84,-16,-28.333333,23.333333,28
17,8,4,1,0,1,-9.666667,-11.666667,-0.151894,0.105967,-149.666667,30.666667,34,-51,21
18,8,4,0,-0.124353,1,-16.333333,-13.666667,0.040766,-0.095998,-113.666667,-104.666667,5,27,26
20,8,4,0,-0.179179,0,-14.333333,12,-0.118445,-0.081003,0,18.666667,-67.666667,8.666667,29
23,8,4,1,0,1,-13,-12,-0.054381,0.006242,-222.666667,-139,43,-5.333333,24
30,8,4,1,0.117002,0,15,-3.333333,0.104594,-0.123748,76.666667,-45.666667,25.333333,1.333333,31
0,8,5,1,-0.244919,1,-6.25,8.25,-0.105517,0.088243,-70.75,20.25,-20.75,-22.75,9
1,8,5,0,0,0,-11,-5.75,-0.170921,-0.086433,-85,-18.75,-5.5,-5.25,4
2,8,5,1,0.122459,1,0.25,-4,-0.114131,-0.023268,-44.75,-41.5,45,12.25,10
3,8,5,1,-0.122459,1,1.25,-2,-0.021095,0.011966,-33.75,-25.75,-60.25,14.5,15
5,8,5,0,0.184636,0,5.25,-9.75,0.125831,-0.078995,94.5,-85,-63.75,-34.25,7
6,8,5,1,0.060283,1,-3.5,-1.5,-0.182576,-0.139045,24,20.75,-23.75,-3.25,27
8,8,5,0,-0.108599,0,-14.25,-14.75,-0.030978,0.063908,-30.5,-164.25,0.5,-28.25,12
11,8,5,1,-0.122459,1,7.25,7.75,0.105944,-0.010283,124,79.5,-22,-3.5,17
13,8,5,1,0.122459,1,3.5,-0.75,-0.043818,0.113528,-54.25,12.5,16,-30,14
16,8,5,0,0.062177,1,-2,-7.25,-0.043418,-0.005208,-81.75,-6,55.25,-40.25,20
18,8,5,0,-0.184636,0,-5.416667,3.75,0.037714,-0.023514,28.583333,-17.916667,-84,16,25
19,8,5,0,-0.060283,0,-12.916667,-15.583333,0.021707,-0.081065,-68.416667,-123.666667,33.166667,11.166667,26
21,8,5,1,-0.184636,1,0.5,7.75,0.003475,-0.053406,23.5,-46.75,-4,50,22
28,8,5,0,0.108599,1,15.75,6,0.051141,0.104832,85.5,40.5,66.75,-37,31
29,8,5,1,0.231059,0,13.75,-3.5,0.200532,0.086393,146.75,43.25,19.75,-36.5,30
0,8,6,0,0,0,-10.4,-1.2,-0.118601,0.033307,-185.4,-34.6,-16.8,1.2,11
1,8,6,1,-0.060283,1,-7.95,7.15,-0.123002,0.093296,-27.3,43.1,-25.5,45,23
2,8,6,1,-0.215123,1,-8.4,-4.2,-0.045686,0.149701,-53,-90.8,-2.6,-4.8,12
3,8,6,1,0.117002,1,1,-6.6,-0.12205,-0.098999,-84.2,-16,60.6,-1.8,10
4,8,6,0,0.179179,1,2,-0.6,0.024196,0.13537,-48.8,-19.6,11.4,13.2,6
5,8,6,1,0,0,9,-1.8,0.035784,-0.044748,118.2,5.4,-12.8,-34.8,9
7,8,6,0,-0.062177,1,-4.6,-3.4,-0.063915,-0.11711,-58.2,11.2,29,21,13
8,8,6,0,0.124353,0,3.8,-2,0.160331,-0.11635,121.6,-50.6,-24.8,5.4,17
14,8,6,0,-0.117002,1,-1.8,7,0.079406,0.050932,122.2,51.2,-27.2,-1.8,30
15,8,6,0,-0.339476,1,-14.6,6.6,-0.078961,-0.086294,-80.4,21.6,5.8,32.8,29
16,8,6,1,0.117002,0,-0.2,-4.8,0.000143,-0.041439,-9.2,47.4,35.2,-58,18
19,8,6,1,-0.122459,1,-5.25,-1,0,0.136088,34.25,-52.75,-41,-2.5,25
20,8,6,1,0.179179,1,9.6,3.8,0.174842,-0.110272,175.2,30,1.2,-43,31
22,8,6,1,0.179179,1,-0.6,-6.4,0.023072,0.000083,58,-45,-35,10.4,28
24,8,6,0,0.179179,0,1.4,2.15,-0.067853,-0.16995,59.05,80.8,-19.7,-33.65,27
0,8,7,0,0.108599,0,-12.666667,-7,-0.192406,-0.038857,-163,-60.833333,16.333333,-14.333333,10
1,8,7,0,0.184636,1,-3.333333,-3.233333,-0.092577,0.13566,-44.5,56.5,9.633333,-27.633333,21
2,8,7,1,0.060283,0,1.533333,5.466667,-0.046049,0.064619,21.966667,8.433333,-7,27.266667,23
3,8,7,0,-0.062177,1,4.166667,-1.5,-0.044802,0.132448,-93.666667,5.5,43,15.666667,20
4,8,7,0,-0.108599,0,-6.833333,-2.333333,-0.014433,0.205516,-44.166667,-48.333333,-22.166667,-10.666667,12
5,8,7,0,-0.056719,1,-10.5,-15.166667,0.0385,-0.16918,-26.966667,-109.6,-4.033333,11.433333,26
7,8,7,0,0,0,-6.866667,-9.433333,-0.10739,-0.134798,-139.9,-87.266667,57.466667,53.966667,24
8,8,7,0,0,1,-4.333333,-1.833333,0.077187,-0.080205,-11.833333,-58,-5.833333,22.833333,11
9,8,7,0,-0.122459,0,-14.666667,-6.166667,-0.012012,-0.046854,-111,-46.166667,-38.833333,26.333333,13
15,8,7,1,0.108599,0,6.333333,2.5,0.128517,0.011345,107,-0.666667,60.166667,10.166667,31
16,8,7,0,-0.062177,1,-1.366667,-3.3,0.018572,-0.013757,33.6,17.4,-29.066667,-22.566667,25
17,8,7,0,-0.062177,0,-0.7,-3.633333,-0.094466,0.012982,-55.2,-11.5,30.7,0.466667,19
18,8,7,0,-0.108599,0,-8.333333,-5,-0.141765,-0.188952,-50.333333,-59.5,1.5,0,27
28,8,7,0,-0.548633,1,-8,10.166667,-0.081357,-0.06344,-70.666667,34,-11.833333,-0.833333,29
0,8,8,0,-0.358357,1,-19,-0.571429,-0.156051,-0.009753,-130.857143,-65.857143,-16.285714,-3.285714,2
1,8,8,0,0,0,-0.571429,4.714286,-0.01559,0.018149,-36.142857,30.857143,-6.857143,44.571429,11
3,8,8,0,-0.062177,0,-2.333333,2.809524,-0.136127,-0.044239,-42.428571,3.5,-8.809524,18.214286,23
4,8,8,1,0.062177,1,-1.547619,-3.666667,-0.031342,0.161669,-114.285714,-26.619048,0.452381,38.714286,24
5,8,8,0,-0.060283,0,1.47619,-7.404762,0.067627,-0.022813,64,-69.904762,-40.333333,-4.857143,25
6,8,8,1,0.184636,1,6.928571,0.380952,0.09693,0.080024,106.571429,3.47619,-46.333333,-36.880952,7
8,8,8,0,0,1,-5.428571,1.142857,0.060569,0.028642,-3.428571,-90,-4.285714,36.142857,16
10,8,8,1,0.05188,0,8.666667,-2.904762,0.100005,-0.034272,-13.571429,-2.666667,10.214286,-20.97619,14
12,8,8,1,0.339476,1,13.571429,2.571429,0.138902,-0.051726,61.857143,86.714286,-0.857143,-29.285714,15
18,8,8,0,-0.399759,1,-1.428571,6.261905,-0.014227,0.008834,58.214286,15.095238,-35.285714,26.52381,19
20,8,8,0,-0.108599,1,-8.714286,-3.595238,-0.052481,-0.202395,-8.5,-37.52381,-20.904762,17.52381,26
